"id_reserva","codigo_reserva","fecha_reserva","fecha_checkin_programado","fecha_checkout_programado","adultos","ninos","infantes","monto_total_reserva","nombre_propiedad","tipo_propiedad","nombre_ciudad","nombre_pais","nombres","apellidos","email","telefono","nombre_segmento","nombre_motivo","tipo_habitacion","numero_habitacion","nombre_canal","nombre_estado","total_factura","monto_pago","nombre_metodo","total_servicio","nombre_servicio"
98,"RES000098","2025-07-21 10:00:00","2025-07-30","2025-08-02",3,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003182","Corporativo","Negocios","Doble","225","Convenio Empresa","Completada",531.10,531.10,"Tarjeta Débito",63.28,"Traslado"
98,"RES000098","2025-07-21 10:00:00","2025-07-30","2025-08-02",3,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003182","Corporativo","Negocios","Doble","225","Convenio Empresa","Completada",531.10,531.10,"Tarjeta Débito",44.07,"Estacionamiento"
715,"RES000715","2025-05-06 10:00:00","2025-07-31","2025-08-02",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60007585","Corporativo","Negocios","Doble","319","Booking","Completada",495.73,495.73,"Efectivo",186.45,"Spa"
715,"RES000715","2025-05-06 10:00:00","2025-07-31","2025-08-02",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60007585","Corporativo","Negocios","Doble","319","Booking","Completada",495.73,495.73,"Efectivo",88.14,"Tour"
527,"RES000527","2026-01-13 10:00:00","2026-04-01","2026-04-07",3,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Doble","312","Expedia","Completada",968.41,968.41,"Transferencia",15.82,"Lavandería"
527,"RES000527","2026-01-13 10:00:00","2026-04-01","2026-04-07",3,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Doble","312","Expedia","Completada",968.41,968.41,"Transferencia",47.46,"Restaurante"
527,"RES000527","2026-01-13 10:00:00","2026-04-01","2026-04-07",3,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Doble","312","Expedia","Completada",968.41,968.41,"Transferencia",206.79,"Spa"
490,"RES000490","2025-11-30 10:00:00","2026-01-10","2026-01-15",1,0,0,429.12,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60004810","Turista","Vacaciones","Sencilla","203","Convenio Empresa","Completada",429.12,429.12,"Convenio Empresa",64.41,"Estacionamiento"
490,"RES000490","2025-11-30 10:00:00","2026-01-10","2026-01-15",1,0,0,429.12,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60004810","Turista","Vacaciones","Sencilla","203","Convenio Empresa","Completada",429.12,429.12,"Convenio Empresa",15.82,"Lavandería"
235,"RES000235","2026-03-12 10:00:00","2026-05-07","2026-05-09",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60005365","Corporativo","Negocios","Doble","319","Agencia Mayorista","Completada",495.73,495.73,"Tarjeta Crédito",186.45,"Spa"
235,"RES000235","2026-03-12 10:00:00","2026-05-07","2026-05-09",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60005365","Corporativo","Negocios","Doble","319","Agencia Mayorista","Completada",495.73,495.73,"Tarjeta Crédito",88.14,"Tour"
627,"RES000627","2024-11-09 10:00:00","2025-02-05","2025-02-09",3,0,0,1012.48,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006993","Grupo","Evento","Familiar","337","Agencia Mayorista","Completada",1012.48,1012.48,"Transferencia",63.28,"Traslado"
119,"RES000119","2025-08-18 10:00:00","2025-09-17","2025-09-23",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60008621","Turista","Vacaciones","Suite","330","Convenio Empresa","Completada",1415.89,1415.89,"Convenio Empresa",15.82,"Lavandería"
119,"RES000119","2025-08-18 10:00:00","2025-09-17","2025-09-23",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60008621","Turista","Vacaciones","Suite","330","Convenio Empresa","Completada",1415.89,1415.89,"Convenio Empresa",47.46,"Restaurante"
119,"RES000119","2025-08-18 10:00:00","2025-09-17","2025-09-23",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60008621","Turista","Vacaciones","Suite","330","Convenio Empresa","Completada",1415.89,1415.89,"Convenio Empresa",206.79,"Spa"
306,"RES000306","2024-12-01 10:00:00","2025-01-07","2025-01-08",3,2,0,264.42,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60001554","Turista","Vacaciones","Familiar","237","Call Center","Confirmada",264.42,105.77,"Tarjeta Débito",61.02,"Restaurante"
286,"RES000286","2026-07-24 10:00:00","2026-08-10","2026-08-15",3,0,0,967.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60007474","Turista","Vacaciones","Suite","232","Walk In","Confirmada",967.62,387.05,"Tarjeta Crédito",57.97,"Estacionamiento"
376,"RES000376","2025-05-24 10:00:00","2025-06-10","2025-06-15",3,1,0,680.26,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60008584","Turista","Vacaciones","Doble","414","Call Center","Completada",680.26,680.26,"Convenio Empresa",44.07,"Estacionamiento"
376,"RES000376","2025-05-24 10:00:00","2025-06-10","2025-06-15",3,1,0,680.26,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60008584","Turista","Vacaciones","Doble","414","Call Center","Completada",680.26,680.26,"Convenio Empresa",20.34,"Lavandería"
147,"RES000147","2025-09-15 10:00:00","2025-11-12","2025-11-16",3,0,0,1012.48,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004773","Grupo","Evento","Familiar","337","Convenio Empresa","Completada",1012.48,1012.48,"Convenio Empresa",63.28,"Traslado"
860,"RES000860","2026-04-03 10:00:00","2026-05-24","2026-05-27",1,1,0,571.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60000740","Turista","Vacaciones","Doble","415","Walk In","Completada",571.61,571.61,"Tarjeta Débito",79.33,"Tour"
860,"RES000860","2026-04-03 10:00:00","2026-05-24","2026-05-27",1,1,0,571.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60000740","Turista","Vacaciones","Doble","415","Walk In","Completada",571.61,571.61,"Tarjeta Débito",76.84,"Traslado"
860,"RES000860","2026-04-03 10:00:00","2026-05-24","2026-05-27",1,1,0,571.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60000740","Turista","Vacaciones","Doble","415","Walk In","Completada",571.61,571.61,"Tarjeta Débito",64.41,"Estacionamiento"
480,"RES000480","2025-12-04 10:00:00","2026-01-04","2026-01-05",1,2,1,258.77,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60002220","Turista","Vacaciones","Familiar","440","Agencia Mayorista","Completada",258.77,258.77,"Transferencia",47.46,"Restaurante"
338,"RES000338","2025-01-02 10:00:00","2025-03-12","2025-03-15",3,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60009842","Corporativo","Negocios","Sencilla","205","Expedia","Completada",422.62,422.62,"Convenio Empresa",94.92,"Tour"
338,"RES000338","2025-01-02 10:00:00","2025-03-12","2025-03-15",3,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60009842","Corporativo","Negocios","Sencilla","205","Expedia","Completada",422.62,422.62,"Convenio Empresa",63.28,"Traslado"
338,"RES000338","2025-01-02 10:00:00","2025-03-12","2025-03-15",3,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60009842","Corporativo","Negocios","Sencilla","205","Expedia","Completada",422.62,422.62,"Convenio Empresa",44.07,"Estacionamiento"
358,"RES000358","2025-01-22 10:00:00","2025-04-21","2025-04-26",3,0,0,447.48,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003922","Corporativo","Negocios","Sencilla","210","Booking","Completada",447.48,447.48,"Efectivo",64.41,"Estacionamiento"
358,"RES000358","2025-01-22 10:00:00","2025-04-21","2025-04-26",3,0,0,447.48,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003922","Corporativo","Negocios","Sencilla","210","Booking","Completada",447.48,447.48,"Efectivo",15.82,"Lavandería"
412,"RES000412","2025-06-29 10:00:00","2025-08-21","2025-08-26",1,1,0,678.11,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006808","Turista","Vacaciones","Doble","423","Walk In","Completada",678.11,678.11,"Tarjeta Débito",39.66,"Estacionamiento"
412,"RES000412","2025-06-29 10:00:00","2025-08-21","2025-08-26",1,1,0,678.11,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006808","Turista","Vacaciones","Doble","423","Walk In","Completada",678.11,678.11,"Tarjeta Débito",22.60,"Lavandería"
26,"RES000026","2025-02-09 10:00:00","2025-03-08","2025-03-11",3,0,0,315.27,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60006734","Turista","Vacaciones","Sencilla","207","Call Center","Confirmada",315.27,126.11,"Transferencia",94.92,"Tour"
72,"RES000072","2025-04-10 10:00:00","2025-06-22","2025-06-23",1,2,1,158.31,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60007548","Turista","Vacaciones","Doble","418","Expedia","Completada",158.31,158.31,"Efectivo",47.46,"Restaurante"
535,"RES000535","2026-01-21 10:00:00","2026-04-17","2026-04-19",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60005365","Corporativo","Negocios","Doble","314","Web Directa","Completada",495.73,495.73,"Tarjeta Crédito",186.45,"Spa"
535,"RES000535","2026-01-21 10:00:00","2026-04-17","2026-04-19",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60005365","Corporativo","Negocios","Doble","314","Web Directa","Completada",495.73,495.73,"Tarjeta Crédito",88.14,"Tour"
232,"RES000232","2026-03-16 10:00:00","2026-05-08","2026-05-13",1,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60004588","Turista","Vacaciones","Doble","418","Booking","Completada",682.52,682.52,"Transferencia",44.07,"Estacionamiento"
232,"RES000232","2026-03-16 10:00:00","2026-05-08","2026-05-13",1,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60004588","Turista","Vacaciones","Doble","418","Booking","Completada",682.52,682.52,"Transferencia",22.60,"Lavandería"
77,"RES000077","2025-03-25 10:00:00","2025-06-11","2025-06-17",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","120","Convenio Empresa","Completada",887.05,887.05,"Efectivo",22.60,"Lavandería"
77,"RES000077","2025-03-25 10:00:00","2025-06-11","2025-06-17",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","120","Convenio Empresa","Completada",887.05,887.05,"Efectivo",61.02,"Restaurante"
77,"RES000077","2025-03-25 10:00:00","2025-06-11","2025-06-17",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","120","Convenio Empresa","Completada",887.05,887.05,"Efectivo",186.45,"Spa"
725,"RES000725","2025-07-31 10:00:00","2025-08-06","2025-08-12",2,0,0,608.73,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60000175","Corporativo","Negocios","Doble","122","Agencia Mayorista","Confirmada",608.73,243.49,"Tarjeta Débito",22.60,"Lavandería"
131,"RES000131","2025-08-30 10:00:00","2025-10-11","2025-10-17",1,0,0,1411.14,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60000629","Familiar","Visita Familiar","Suite","333","Call Center","Completada",1411.14,1411.14,"Tarjeta Débito",15.82,"Lavandería"
131,"RES000131","2025-08-30 10:00:00","2025-10-11","2025-10-17",1,0,0,1411.14,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60000629","Familiar","Visita Familiar","Suite","333","Call Center","Completada",1411.14,1411.14,"Tarjeta Débito",42.71,"Restaurante"
131,"RES000131","2025-08-30 10:00:00","2025-10-11","2025-10-17",1,0,0,1411.14,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60000629","Familiar","Visita Familiar","Suite","333","Call Center","Completada",1411.14,1411.14,"Tarjeta Débito",206.79,"Spa"
310,"RES000310","2024-12-05 10:00:00","2025-01-15","2025-01-20",1,0,0,1153.73,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60002590","Turista","Vacaciones","Familiar","238","Expedia","Completada",1153.73,1153.73,"Efectivo",64.41,"Estacionamiento"
310,"RES000310","2024-12-05 10:00:00","2025-01-15","2025-01-20",1,0,0,1153.73,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60002590","Turista","Vacaciones","Familiar","238","Expedia","Completada",1153.73,1153.73,"Efectivo",15.82,"Lavandería"
37,"RES000037","2025-02-13 10:00:00","2025-03-23","2025-03-25",3,0,0,437.31,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60009583","Grupo","Evento","Sencilla","110","Expedia","Completada",437.31,437.31,"Transferencia",206.79,"Spa"
37,"RES000037","2025-02-13 10:00:00","2025-03-23","2025-03-25",3,0,0,437.31,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60009583","Grupo","Evento","Sencilla","110","Expedia","Completada",437.31,437.31,"Transferencia",94.92,"Tour"
832,"RES000832","2026-03-06 10:00:00","2026-03-29","2026-04-03",1,1,0,486.01,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60004588","Turista","Vacaciones","Sencilla","408","Walk In","Completada",486.01,486.01,"Transferencia",39.66,"Estacionamiento"
832,"RES000832","2026-03-06 10:00:00","2026-03-29","2026-04-03",1,1,0,486.01,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60004588","Turista","Vacaciones","Sencilla","408","Walk In","Completada",486.01,486.01,"Transferencia",22.60,"Lavandería"
746,"RES000746","2025-08-28 10:00:00","2025-09-24","2025-09-27",3,0,0,640.71,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60004514","Turista","Vacaciones","Suite","227","Agencia Mayorista","Confirmada",640.71,256.28,"Convenio Empresa",94.92,"Tour"
806,"RES000806","2025-10-27 10:00:00","2026-01-22","2026-01-25",3,0,0,315.27,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60008954","Turista","Vacaciones","Sencilla","202","Booking","Confirmada",315.27,126.11,"Tarjeta Débito",94.92,"Tour"
353,"RES000353","2025-01-10 10:00:00","2025-04-04","2025-04-10",2,0,0,676.87,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60002627","Turista","Vacaciones","Sencilla","109","Web Directa","Completada",676.87,676.87,"Efectivo",22.60,"Lavandería"
353,"RES000353","2025-01-10 10:00:00","2025-04-04","2025-04-10",2,0,0,676.87,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60002627","Turista","Vacaciones","Sencilla","109","Web Directa","Completada",676.87,676.87,"Efectivo",61.02,"Restaurante"
353,"RES000353","2025-01-10 10:00:00","2025-04-04","2025-04-10",2,0,0,676.87,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60002627","Turista","Vacaciones","Sencilla","109","Web Directa","Completada",676.87,676.87,"Efectivo",186.45,"Spa"
834,"RES000834","2026-02-22 10:00:00","2026-03-19","2026-03-20",2,2,0,134.47,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60005106","Familiar","Visita Familiar","Sencilla","209","Booking","Completada",134.47,134.47,"Efectivo",61.02,"Restaurante"
831,"RES000831","2026-02-26 10:00:00","2026-03-20","2026-03-24",1,0,0,379.68,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60004329","Familiar","Visita Familiar","Sencilla","308","Call Center","Completada",379.68,379.68,"Tarjeta Débito",63.28,"Traslado"
813,"RES000813","2026-01-25 10:00:00","2026-01-29","2026-02-02",2,0,0,348.04,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000767","Turista","Vacaciones","Sencilla","104","Booking","Completada",348.04,348.04,"Transferencia",76.84,"Traslado"
574,"RES000574","2026-05-23 10:00:00","2026-06-27","2026-07-02",2,0,0,628.28,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60004366","Familiar","Visita Familiar","Doble","224","Convenio Empresa","Completada",628.28,628.28,"Tarjeta Débito",64.41,"Estacionamiento"
574,"RES000574","2026-05-23 10:00:00","2026-06-27","2026-07-02",2,0,0,628.28,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60004366","Familiar","Visita Familiar","Doble","224","Convenio Empresa","Completada",628.28,628.28,"Tarjeta Débito",15.82,"Lavandería"
225,"RES000225","2026-02-16 10:00:00","2026-04-03","2026-04-07",2,0,0,426.46,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60002775","Corporativo","Negocios","Doble","117","Booking","Confirmada",426.46,170.58,"Tarjeta Débito",76.84,"Traslado"
